state_abbr,municipio_name,pop,pop_male,pop_female,afromexican,indigenous,metro_area
VER,Poza Rica de Hidalgo,200119,94411,105708,8394,65631,Poza Rica
VER,Las Vigas de Ramírez,19725,9721,10004,815,3842,NA
VER,Pueblo Viejo,57646,28418,29228,3360,17107,Tampico
VER,Puente Nacional,22454,10978,11476,694,1053,NA
VER,Rafael Delgado,23112,11165,11947,370,17346,Orizaba
VER,Rafael Lucio,8068,3870,4198,178,747,Xalapa
VER,Los Reyes,5830,2885,2945,3,5737,NA
VER,Río Blanco,41927,19692,22235,463,5806,Orizaba
VER,Saltabarranca,6147,2964,3183,3,18,NA
VER,San Andrés Tenejapan,2921,1420,1501,17,2488,NA
VER,San Andrés Tuxtla,164834,78655,86179,8304,27408,NA
VER,San Juan Evangelista,33929,16496,17433,1736,5059,NA
VER,Santiago Tuxtla,57466,27522,29944,335,7217,NA
VER,Sayula de Alemán,32721,16084,16637,253,14938,NA
VER,Soconusco,16363,7880,8483,436,4544,Acayucan
VER,Sochiapa,3656,1804,1852,10,576,NA
VER,Soledad Atzompa,23130,11425,11705,629,22804,NA
VER,Soledad de Doblado,27770,13690,14080,1186,4178,NA
VER,Soteapan,35155,17035,18120,518,33232,NA
VER,Tamalín,11750,5831,5919,48,6432,NA
VER,Tamiahua,23120,11546,11574,1969,8156,NA
VER,Tampico Alto,12320,6304,6016,46,1758,NA
VER,Tancoco,5792,2779,3013,840,3267,NA
VER,Tantima,12983,6574,6409,417,5687,NA
VER,Tantoyuca,103616,50578,53038,1755,78991,NA
VER,Tatatila,5767,2960,2807,11,213,NA
VER,Castillo de Teayo,20037,10117,9920,358,9300,NA
VER,Tecolutla,23865,11698,12167,2519,14739,NA
VER,Tehuipango,26322,12677,13645,1157,25884,NA
VER,Álamo Temapache,104694,51809,52885,1660,49312,NA
VER,Tempoal,35823,17423,18400,2072,15183,NA
VER,Tenampa,6677,3309,3368,130,1760,NA
VER,Tenochtitlán,5189,2558,2631,15,642,NA
VER,Teocelo,16480,7868,8612,54,1299,NA
VER,Tepatlaxco,8417,4285,4132,16,1127,NA
VER,Tepetlán,9668,4884,4784,3,359,NA
VER,Tepetzintla,14736,7183,7553,2003,10951,NA
VER,Tequila,15018,7383,7635,44,14767,NA
VER,José Azueta,22923,11219,11704,173,3677,NA
VER,Texcatepec,10934,5328,5606,159,10058,NA
VER,Texhuacán,5284,2495,2789,13,5190,NA
VER,Texistepec,20887,10389,10498,104,9343,NA
VER,Tezonapa,56956,27934,29022,3188,29717,NA
VER,Tierra Blanca,106277,50858,55419,3238,7166,NA
VER,Tihuatlán,96418,46745,49673,5968,39721,Poza Rica
VER,Tlacojalpan,4953,2413,2540,1058,522,NA
VER,Tlacolulan,11431,5755,5676,110,2893,NA
VER,Tlacotalpan,13421,6372,7049,252,414,NA
VER,Tlacotepec de Mejía,3833,1884,1949,163,630,NA
VER,Tlachichilco,11630,5687,5943,62,8351,NA
VER,Tlalixcoyan,37857,18621,19236,265,3360,NA
VER,Tlalnelhuayocan,18715,9205,9510,1460,3664,Xalapa
VER,Tlapacoyan,61982,29969,32013,1160,24847,NA
VER,Tlaquilpa,7709,3600,4109,711,7468,NA
VER,Tlilapan,5258,2534,2724,161,3480,Orizaba
VER,Tomatlán,6869,3363,3506,61,1368,NA
VER,Tonayán,5670,2730,2940,109,997,NA
VER,Totutla,17428,8562,8866,221,1290,NA
VER,Tuxpan,161829,77949,83880,5950,38094,NA
VER,Tuxtilla,2185,1073,1112,7,17,NA
VER,Ursulo Galván,30580,14868,15712,595,3345,NA
VER,Vega de Alatorre,20275,9760,10515,518,2994,NA
VER,Veracruz,609964,290148,319816,25428,83336,Veracruz
VER,Villa Aldama,11760,5747,6013,1157,1390,NA
VER,Xoxocotla,5446,2761,2685,2033,5026,NA
VER,Yanga,17896,8350,9546,1064,2012,Córdoba
VER,Yecuatla,12108,5950,6158,30,828,NA
VER,Zacualpan,7194,3466,3728,32,1472,NA
VER,Zaragoza,11354,5505,5849,1300,10625,Minatitlán
VER,Zentla,13409,6761,6648,20,757,NA
VER,Zongolica,43871,21465,22406,118,41542,NA
VER,Zontecomatlán de López y Fuentes,14620,7125,7495,31,13755,NA
VER,Zozocolco de Hidalgo,15031,7240,7791,1405,14419,NA
VER,Agua Dulce,48091,23118,24973,932,2946,NA
VER,El Higo,19478,9626,9852,92,5991,NA
VER,Nanchital de Lázaro Cárdenas del Río,30039,14589,15450,3612,9197,Coatzacoalcos
VER,Tres Valles,46672,22603,24069,1551,7188,NA
VER,Carlos A. Carrillo,24565,11735,12830,726,2215,NA
VER,Tatahuicapan de Juárez,15614,7501,8113,1635,14568,NA
VER,Uxpanapa,29434,14795,14639,1350,18208,NA
VER,San Rafael,29631,14536,15095,1497,5951,NA
VER,Santiago Sochiapan,12512,5996,6516,64,11183,NA
YUC,Abalá,6502,3280,3222,1,6050,NA
YUC,Acanceh,16127,8067,8060,0,13416,NA
YUC,Akil,11312,5519,5793,0,10224,NA
YUC,Baca,5811,2860,2951,0,4339,NA
YUC,Bokobá,2191,1103,1088,0,2135,NA
YUC,Buctzotz,8887,4440,4447,1,6757,NA
YUC,Cacalchén,7224,3707,3517,3,6247,NA
YUC,Calotmul,3992,1968,2024,1,3679,NA
YUC,Cansahcab,4580,2266,2314,3,3804,NA
YUC,Cantamayec,2519,1300,1219,0,2410,NA
YUC,Celestún,7836,3991,3845,1,5919,NA
YUC,Cenotillo,3886,1909,1977,6,2878,NA
YUC,Conkal,11141,5548,5593,9,7075,Mérida
YUC,Cuncunul,1572,791,781,0,1487,NA
YUC,Cuzamá,5181,2622,2559,0,4348,NA
YUC,Chacsinkín,3015,1526,1489,1,2865,NA
YUC,Chankom,4583,2309,2274,1,4446,NA
YUC,Chapab,3153,1587,1566,0,2984,NA
YUC,Chemax,36881,18521,18360,6,35663,NA
YUC,Chicxulub Pueblo,4468,2253,2215,2,2287,NA
YUC,Chichimilá,8371,4223,4148,0,7899,NA
YUC,Chikindzonot,4166,2097,2069,1,3839,NA
YUC,Chocholá,4691,2358,2333,1,3601,NA
YUC,Chumayel,3308,1622,1686,1,3160,NA
YUC,Dzán,5357,2638,2719,0,5150,NA
YUC,Dzemul,3662,1804,1858,2,3390,NA
YUC,Dzidzantún,8176,4123,4053,8,5245,NA
YUC,Dzilam de Bravo,2744,1402,1342,1,1503,NA
YUC,Dzilam González,6120,3128,2992,0,3242,NA
YUC,Dzitás,3783,1928,1855,0,3595,NA
YUC,Dzoncauich,2609,1272,1337,1,2342,NA
YUC,Espita,16071,8091,7980,0,15109,NA
YUC,Halachó,20152,10155,9997,0,18674,NA
YUC,Hocabá,6089,3029,3060,0,5681,NA
YUC,Hoctún,5976,2956,3020,1,5216,NA
YUC,Homún,7670,3869,3801,0,6976,NA
YUC,Huhí,5218,2638,2580,2,4774,NA
YUC,Hunucmá,32475,16046,16429,15,25373,NA
YUC,Ixil,4073,2052,2021,3,2670,NA
YUC,Izamal,26801,13232,13569,9,22743,NA
YUC,Kanasín,96317,47434,48883,25,42797,Mérida
YUC,Kantunil,5455,2585,2870,0,4648,NA
YUC,Kaua,3119,1562,1557,1,3059,NA
YUC,Kinchil,7187,3639,3548,0,6498,NA
YUC,Kopomá,2515,1295,1220,0,2405,NA
YUC,Mama,3210,1534,1676,1,3047,NA
YUC,Maní,5637,2756,2881,3,5415,NA
YUC,Maxcanú,22619,11366,11253,16,20757,NA
YUC,Mayapán,3700,1921,1779,0,3016,NA
YUC,Mérida,892363,428715,463648,1886,430620,Mérida
YUC,Mocochá,3218,1624,1594,0,2210,NA
YUC,Motul,36097,17901,18196,28,26485,NA
YUC,Muna,12722,6251,6471,11,10251,NA
YUC,Muxupip,2837,1387,1450,0,1667,NA
YUC,Opichén,6789,3405,3384,0,6322,NA
YUC,Oxkutzcab,31202,15032,16170,21,23144,NA
YUC,Panabá,7792,3863,3929,1,6789,NA
YUC,Peto,25264,12487,12777,5,24009,NA
YUC,Progreso,59122,29264,29858,238,30799,NA
YUC,Quintana Roo,963,482,481,0,881,NA
YUC,Río Lagartos,3502,1785,1717,1,2534,NA
YUC,Sacalum,4819,2441,2378,1,4285,NA
YUC,Samahil,5119,2520,2599,0,4475,NA
YUC,Sanahcat,1678,837,841,0,1426,NA
YUC,San Felipe,1945,987,958,1,1587,NA
YUC,Santa Elena,4047,1999,2048,0,3879,NA
YUC,Seyé,9724,4944,4780,0,7135,NA
YUC,Sinanché,3088,1602,1486,0,2515,NA
YUC,Sotuta,8902,4499,4403,2,8332,NA
YUC,Sucilá,3918,2013,1905,2,3077,NA
YUC,Sudzal,1710,896,814,0,918,NA
YUC,Suma,1762,904,858,0,1199,NA
YUC,Tahdziú,5111,2623,2488,0,4943,NA
YUC,Tahmek,3641,1851,1790,5,3203,NA
YUC,Teabo,6551,3267,3284,0,6366,NA
YUC,Tecoh,17609,8746,8863,6,14849,NA
YUC,Tekal de Venegas,2616,1327,1289,0,2101,NA
YUC,Tekantó,3786,1883,1903,0,3618,NA
YUC,Tekax,42440,20808,21632,2,36689,NA
YUC,Tekit,10232,5197,5035,11,9251,NA
YUC,Tekom,3216,1585,1631,0,3119,NA
YUC,Telchac Pueblo,3704,1839,1865,2,2297,NA
YUC,Telchac Puerto,1778,916,862,0,1605,NA
YUC,Temax,7210,3590,3620,2,5984,NA
YUC,Temozón,15503,7849,7654,0,15081,NA
YUC,Tepakán,2134,1086,1048,0,2023,NA
YUC,Tetiz,5124,2588,2536,0,4868,NA
YUC,Teya,1916,956,960,0,1758,NA
YUC,Ticul,40161,19726,20435,16,32745,NA
YUC,Timucuy,7362,3729,3633,2,6808,NA
YUC,Tinum,11942,6044,5898,0,11551,NA
YUC,Tixcacalcupul,7157,3567,3590,0,7020,NA
YUC,Tixkokob,17787,8791,8996,17,15070,NA
YUC,Tixmehuac,4813,2372,2441,2,4732,NA
YUC,Tixpéhual,5407,2640,2767,0,3418,NA
YUC,Tizimín,77621,37859,39762,17,57471,NA
YUC,Tunkás,3522,1795,1727,1,3059,NA
YUC,Tzucacab,14784,7402,7382,4,12712,NA
YUC,Uayma,4056,2068,1988,0,3936,NA
YUC,Ucú,3682,1838,1844,0,3104,Mérida
YUC,Umán,55261,27486,27775,37,32996,Mérida
YUC,Valladolid,80313,39793,40520,97,62547,NA
YUC,Xocchel,3482,1764,1718,0,2615,NA
YUC,Yaxcabá,15203,7761,7442,0,14817,NA
YUC,Yaxkukul,3109,1528,1581,10,1971,NA
YUC,Yobaín,2227,1114,1113,1,1922,NA
ZAC,Apozol,6086,2930,3156,0,432,NA
ZAC,Apulco,4738,2267,2471,4,638,NA
ZAC,Atolinga,2427,1181,1246,0,231,NA
ZAC,Benito Juárez,3990,2007,1983,0,47,NA
ZAC,Calera,45204,22463,22741,6,7523,NA
ZAC,Cañitas de Felipe Pescador,8393,4143,4250,0,30,NA
ZAC,Concepción del Oro,12944,6494,6450,0,58,NA
ZAC,Cuauhtémoc,12590,6037,6553,0,71,NA
ZAC,Chalchihuites,11416,5554,5862,0,598,NA
ZAC,Fresnillo,230865,112299,118566,31,10394,NA
ZAC,Trinidad García de la Cadena,2884,1414,1470,0,43,NA
ZAC,Genaro Codina,8185,3932,4253,0,774,NA
ZAC,General Enrique Estrada,6325,3120,3205,0,415,NA
ZAC,General Francisco R. Murguía,21809,10634,11175,3,1790,NA
ZAC,El Plateado de Joaquín Amaro,1160,560,600,0,2,NA
ZAC,General Pánfilo Natera,23192,11224,11968,0,1095,NA
ZAC,Guadalupe,187918,91112,96806,84,13295,Zacatecas-Guadalupe
ZAC,Huanusco,4084,2013,2071,0,102,NA
ZAC,Jalpa,24093,11849,12244,5,3832,NA
ZAC,Jerez,59125,28635,30490,26,6586,NA
ZAC,Jiménez del Teul,4275,2126,2149,0,37,NA
ZAC,Juan Aldama,21806,10535,11271,3,4314,NA
ZAC,Juchipila,12627,5933,6694,0,250,NA
ZAC,Loreto,53441,26426,27015,29,6559,NA
ZAC,Luis Moya,13292,6556,6736,0,1579,NA
ZAC,Mazapil,17457,9006,8451,0,62,NA
ZAC,Melchor Ocampo,2938,1556,1382,1,208,NA
ZAC,Mezquital del Oro,2484,1201,1283,0,28,NA
ZAC,Miguel Auza,23827,11590,12237,6,1203,NA
ZAC,Momax,2404,1151,1253,0,302,NA
ZAC,Monte Escobedo,9129,4565,4564,9,1476,NA
ZAC,Morelos,12354,6106,6248,1,1212,Zacatecas-Guadalupe
ZAC,Moyahua de Estrada,3947,1849,2098,0,225,NA
ZAC,Nochistlán de Mejía,27750,13317,14433,0,1237,NA
ZAC,Noria de Ángeles,16864,8256,8608,0,315,NA
ZAC,Ojocaliente,43471,21193,22278,3,1948,NA
ZAC,Pánuco,17647,8737,8910,0,934,NA
ZAC,Pinos,73151,35513,37638,0,853,NA
ZAC,Río Grande,63880,30975,32905,0,4062,NA
ZAC,Sain Alto,22278,10778,11500,0,1645,NA
ZAC,El Salvador,2455,1236,1219,0,60,NA
ZAC,Sombrerete,62433,30449,31984,5,9496,NA
ZAC,Susticacán,1329,649,680,0,332,NA
ZAC,Tabasco,15484,7543,7941,0,931,NA
ZAC,Tepechitlán,8855,4227,4628,13,2516,NA
ZAC,Tepetongo,7071,3463,3608,6,1642,NA
ZAC,Teúl de González Ortega,5378,2637,2741,0,186,NA
ZAC,Tlaltenango de Sánchez Román,26645,12914,13731,6,5401,NA
ZAC,Valparaíso,32606,16032,16574,0,1790,NA
ZAC,Vetagrande,9796,4833,4963,1,151,NA
ZAC,Villa de Cos,35252,17650,17602,0,1891,NA
ZAC,Villa García,18745,9231,9514,2,2030,NA
ZAC,Villa González Ortega,13099,6376,6723,0,881,NA
ZAC,Villa Hidalgo,19155,9433,9722,0,163,NA
ZAC,Villanueva,30240,14793,15447,2,2912,NA
ZAC,Zacatecas,146147,70855,75292,1,12210,Zacatecas-Guadalupe
ZAC,Trancoso,19413,9505,9908,0,1014,NA
ZAC,Santa María de la Paz,2656,1305,1351,0,215,NA
